wahl_jahr;gemeinde_nummer;gemeinde_bezeichnung;kanton_nummer;partei_id;partei_bezeichnung_de;partei_bezeichnung_fr;partei_bezeichnung_it;partei_bezeichnung_en;stimmen_partei;letzte_wahl_stimmen_partei;differenz_stimmen_partei;partei_staerke;letzte_wahl_partei_staerke;differenz_partei_staerke;flag_staerkste_partei;partei_rang
2019;6612;Chêne-Bougeries;25;32;BDP;PBD;PBD;BDP;70;470;-400;0.2059186915;1.4927269263;-1.286808235;0;11
2019;6612;Chêne-Bougeries;25;33;MCR;MCR;MCR;MCR;1274;1437;-163;3.7477201859;4.5639331766;-0.816212991;0;8
2019;6612;Chêne-Bougeries;25;35;Übrige;Autres;Rimanenti;Others;560;83;477;1.6473495323;0.2636092231;1.3837403091;0;9
2019;6613;Chêne-Bourg;25;1;FDP;PLR;PLR;FDP;3083;3504;-421;15.852529823;19.143356643;-3.29082682;0;2
2019;6613;Chêne-Bourg;25;2;CVP;PDC;PPD;CVP;1834;2276;-442;9.4302756067;12.434440559;-3.004164953;0;5
2019;6613;Chêne-Bourg;25;3;SP;PS;PS;SP;2679;3553;-874;13.775195393;19.411057692;-5.635862299;0;3
2019;6613;Chêne-Bourg;25;4;SVP;UDC;UDC;SVP;2366;2891;-525;12.165775401;15.794361888;-3.628586487;0;4
2019;6613;Chêne-Bourg;25;7;EVP;PEV;PEV;EVP;95;133;-38;0.4884821061;0.7266171329;-0.238135027;0;10
2019;6613;Chêne-Bourg;25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;1483;1010;473;7.6254627725;5.5179195804;2.1075431921;0;6
2019;6613;Chêne-Bourg;25;13;GPS;PES;PES;GPS;5171;2526;2645;26.588852324;13.800262238;12.788590086;1;1
2019;6613;Chêne-Bourg;25;16;EDU;UDF;UDF;EDU;9;15;-6;0.0462772522;0.0819493007;-0.035672049;0;12
2019;6613;Chêne-Bourg;25;31;GLP;PVL;PVL;GLP;970;376;594;4.9876593994;2.0541958042;2.9334635952;0;8
2019;6613;Chêne-Bourg;25;32;BDP;PBD;PBD;BDP;63;236;-173;0.3239407651;1.2893356643;-0.965394899;0;11
2019;6613;Chêne-Bourg;25;33;MCR;MCR;MCR;MCR;1174;1735;-561;6.0366104484;9.4788024476;-3.442191999;0;7
2019;6613;Chêne-Bourg;25;35;Übrige;Autres;Rimanenti;Others;521;49;472;2.6789387084;0.267701049;2.4112376594;0;9
2019;6614;Choulex;25;1;FDP;PLR;PLR;FDP;1093;1195;-102;24.903167008;30.838709677;-5.935542669;1;1
2019;6614;Choulex;25;2;CVP;PDC;PPD;CVP;279;414;-135;6.3568010936;10.683870968;-4.327069874;0;6
2019;6614;Choulex;25;3;SP;PS;PS;SP;436;498;-62;9.9339257234;12.851612903;-2.91768718;0;4
2019;6614;Choulex;25;4;SVP;UDC;UDC;SVP;804;800;4;18.318523582;20.64516129;-2.326637709;0;3
2019;6614;Choulex;25;7;EVP;PEV;PEV;EVP;47;41;6;1.0708589656;1.0580645161;0.0127944495;0;9
2019;6614;Choulex;25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;234;151;83;5.3315105947;3.8967741935;1.4347364011;0;7
2019;6614;Choulex;25;13;GPS;PES;PES;GPS;1038;472;566;23.650034176;12.180645161;11.469389015;0;2
2019;6614;Choulex;25;16;EDU;UDF;UDF;EDU;2;8;-6;0.0455684666;0.2064516129;-0.160883146;0;12
2019;6614;Choulex;25;31;GLP;PVL;PVL;GLP;313;116;197;7.1314650262;2.9935483871;4.1379166391;0;5
2019;6614;Choulex;25;32;BDP;PBD;PBD;BDP;34;30;4;0.7746639326;0.7741935484;0.0004703842;0;11
2019;6614;Choulex;25;33;MCR;MCR;MCR;MCR;44;119;-75;1.0025062657;3.0709677419;-2.068461476;0;10
2019;6614;Choulex;25;35;Übrige;Autres;Rimanenti;Others;65;31;34;1.4809751652;0.8;0.6809751652;0;8
2019;6615;Collex-Bossy;25;1;FDP;PLR;PLR;FDP;1149;1271;-122;22.578109648;26.58439657;-4.006286921;0;2
2019;6615;Collex-Bossy;25;2;CVP;PDC;PPD;CVP;510;749;-239;10.021615249;15.666178624;-5.644563375;0;5
2019;6615;Collex-Bossy;25;3;SP;PS;PS;SP;546;664;-118;10.729023384;13.888307885;-3.159284502;0;4
2019;6615;Collex-Bossy;25;4;SVP;UDC;UDC;SVP;633;946;-313;12.438593044;19.786655511;-7.348062468;0;3
2019;6615;Collex-Bossy;25;7;EVP;PEV;PEV;EVP;22;43;-21;0.4323049715;0.8993934323;-0.467088461;0;10
2019;6615;Collex-Bossy;25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;322;138;184;6.3273727648;2.886425434;3.4409473308;0;6
2019;6615;Collex-Bossy;25;13;GPS;PES;PES;GPS;1251;436;815;24.582432698;9.1194310814;15.463001617;1;1
2019;6615;Collex-Bossy;25;16;EDU;UDF;UDF;EDU;3;7;-4;0.0589506779;0.1464128843;-0.087462206;0;12
2019;6615;Collex-Bossy;25;31;GLP;PVL;PVL;GLP;314;132;182;6.170170957;2.760928676;3.409242281;0;7
2019;6615;Collex-Bossy;25;32;BDP;PBD;PBD;BDP;20;58;-38;0.3930045196;1.2131353273;-0.820130808;0;11
2019;6615;Collex-Bossy;25;33;MCR;MCR;MCR;MCR;217;297;-80;4.2640990371;6.212089521;-1.947990484;0;8
2019;6615;Collex-Bossy;25;35;Übrige;Autres;Rimanenti;Others;102;40;62;2.0043230497;0.8366450533;1.1676779964;0;9
2019;6616;Collonge-Bellerive;25;1;FDP;PLR;PLR;FDP;9563;10219;-656;36.613193461;41.099581725;-4.486388264;1;1
2019;6616;Collonge-Bellerive;25;2;CVP;PDC;PPD;CVP;3163;3577;-414;12.109958268;14.386261261;-2.276302993;0;4
2019;6616;Collonge-Bellerive;25;3;SP;PS;PS;SP;1669;2063;-394;6.3899843026;8.2971364221;-1.90715212;0;6
2019;6616;Collonge-Bellerive;25;4;SVP;UDC;UDC;SVP;3858;4602;-744;14.770856465;18.508687259;-3.737830794;0;2
2019;6616;Collonge-Bellerive;25;7;EVP;PEV;PEV;EVP;51;92;-41;0.1952601554;0.37001287;-0.174752715;0;11
2019;6616;Collonge-Bellerive;25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;842;552;290;3.22370688;2.2200772201;1.00362966;0;7
2019;6616;Collonge-Bellerive;25;13;GPS;PES;PES;GPS;3840;1759;2081;14.701941116;7.0744851995;7.6274559162;0;3
2019;6616;Collonge-Bellerive;25;16;EDU;UDF;UDF;EDU;29;38;-9;0.1110302845;0.1528314028;-0.041801118;0;12
2019;6616;Collonge-Bellerive;25;31;GLP;PVL;PVL;GLP;1981;567;1414;7.5845170183;2.2804054054;5.3041116129;0;5
2019;6616;Collonge-Bellerive;25;32;BDP;PBD;PBD;BDP;166;441;-275;0.6355526628;1.7736486486;-1.138095986;0;10
2019;6616;Collonge-Bellerive;25;33;MCR;MCR;MCR;MCR;682;938;-256;2.6111260002;3.7725225225;-1.161396522;0;8
2019;6616;Collonge-Bellerive;25;35;Übrige;Autres;Rimanenti;Others;275;16;259;1.0528733872;0.0643500644;0.9885233228;0;9
2019;6617;Cologny;25;1;FDP;PLR;PLR;FDP;6494;7001;-507;41.818533067;45.51423742;-3.695704353;1;1
2019;6617;Cologny;25;2;CVP;PDC;PPD;CVP;1272;1874;-602;8.1911262799;12.183071122;-3.991944842;0;4
2019;6617;Cologny;25;3;SP;PS;PS;SP;960;1364;-404;6.181982098;8.8675074763;-2.685525378;0;6
2019;6617;Cologny;25;4;SVP;UDC;UDC;SVP;2346;2834;-488;15.107218752;18.424132102;-3.31691335;0;2
2019;6617;Cologny;25;7;EVP;PEV;PEV;EVP;98;79;19;0.6310773392;0.5135873098;0.1174900293;0;10
2019;6617;Cologny;25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;421;335;86;2.7110567326;2.1778702379;0.5331864946;0;8
2019;6617;Cologny;25;13;GPS;PES;PES;GPS;2075;827;1248;13.362096722;5.3764139904;7.9856827319;0;3
2019;6617;Cologny;25;16;EDU;UDF;UDF;EDU;27;35;-8;0.1738682465;0.2275386816;-0.053670435;0;12
2019;6617;Cologny;25;31;GLP;PVL;PVL;GLP;1112;306;806;7.1607959302;1.9893381875;5.1714577427;0;5
2019;6617;Cologny;25;32;BDP;PBD;PBD;BDP;37;115;-78;0.2382638934;0.7476270966;-0.509363203;0;11
2019;6617;Cologny;25;33;MCR;MCR;MCR;MCR;476;572;-96;3.0652327903;3.7186321675;-0.653399377;0;7
2019;6617;Cologny;25;35;Übrige;Autres;Rimanenti;Others;211;40;171;1.3587481486;0.2600442075;1.0987039411;0;9
2019;6618;Confignon;25;1;FDP;PLR;PLR;FDP;3135;3056;79;19.270961397;21.216328798;-1.945367401;0;2
2019;6618;Confignon;25;2;CVP;PDC;PPD;CVP;1792;2200;-408;11.015490534;15.273535129;-4.258044596;0;4
2019;6618;Confignon;25;3;SP;PS;PS;SP;1986;2666;-680;12.208015736;18.50874757;-6.300731834;0;3
2019;6618;Confignon;25;4;SVP;UDC;UDC;SVP;1630;2196;-566;10.019670519;15.245765065;-5.226094546;0;5
2019;6618;Confignon;25;7;EVP;PEV;PEV;EVP;147;144;3;0.9036144578;0.9997222994;-0.096107842;0;10
2019;6618;Confignon;25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;1025;670;355;6.3007130563;4.6514856984;1.6492273579;0;6
2019;6618;Confignon;25;13;GPS;PES;PES;GPS;4187;1893;2294;25.737644455;13.142182727;12.595461728;1;1
2019;6618;Confignon;25;16;EDU;UDF;UDF;EDU;5;19;-14;0.0307351856;0.1319078034;-0.101172618;0;12
2019;6618;Confignon;25;31;GLP;PVL;PVL;GLP;1010;425;585;6.2085074994;2.9505692863;3.2579382131;0;7
2019;6618;Confignon;25;32;BDP;PBD;PBD;BDP;42;118;-76;0.2581755594;0.8192168842;-0.561041325;0;11
2019;6618;Confignon;25;33;MCR;MCR;MCR;MCR;994;882;112;6.1101549053;6.1232990836;-0.013144178;0;8
2019;6618;Confignon;25;35;Übrige;Autres;Rimanenti;Others;315;135;180;1.9363166954;0.9372396557;0.9990770397;0;9
2019;6619;Corsier (GE);25;1;FDP;PLR;PLR;FDP;2413;2475;-62;34.614832879;40.970038073;-6.355205194;1;1
2019;6619;Corsier (GE);25;2;CVP;PDC;PPD;CVP;710;712;-2;10.18505236;11.786128124;-1.601075765;0;4
2019;6619;Corsier (GE);25;3;SP;PS;PS;SP;369;576;-207;5.2933581982;9.5348452243;-4.241487026;0;6
2019;6619;Corsier (GE);25;4;SVP;UDC;UDC;SVP;991;1104;-113;14.216037871;18.275120013;-4.059082142;0;3
2019;6619;Corsier (GE);25;7;EVP;PEV;PEV;EVP;25;15;10;0.3586286042;0.248303261;0.1103253432;0;12
2019;6619;Corsier (GE);25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;298;127;171;4.2748529623;2.1023009436;2.1725520187;0;7
2019;6619;Corsier (GE);25;13;GPS;PES;PES;GPS;1381;484;897;19.810644097;8.0119185565;11.79872554;0;2
2019;6619;Corsier (GE);25;16;EDU;UDF;UDF;EDU;76;77;-1;1.0902309568;1.2746234067;-0.18439245;0;10
2019;6619;Corsier (GE);25;31;GLP;PVL;PVL;GLP;373;117;256;5.3507387749;1.9367654362;3.4139733387;0;5
2019;6619;Corsier (GE);25;32;BDP;PBD;PBD;BDP;61;96;-35;0.8750537943;1.5891408707;-0.714087076;0;11
2019;6619;Corsier (GE);25;33;MCR;MCR;MCR;MCR;131;258;-127;1.8792138861;4.2708160901;-2.391602204;0;9
2019;6619;Corsier (GE);25;35;Übrige;Autres;Rimanenti;Others;143;0;143;2.0513556161;0;2.0513556161;0;8
2019;6620;Dardagny;25;1;FDP;PLR;PLR;FDP;872;1002;-130;19.296304492;25.08135169;-5.785047197;0;2
2019;6620;Dardagny;25;2;CVP;PDC;PPD;CVP;396;602;-206;8.7630006639;15.068836045;-6.305835381;0;5
2019;6620;Dardagny;25;3;SP;PS;PS;SP;539;603;-64;11.92741757;15.093867334;-3.166449764;0;4
2019;6620;Dardagny;25;4;SVP;UDC;UDC;SVP;721;761;-40;15.954857269;19.048811014;-3.093953744;0;3
2019;6620;Dardagny;25;7;EVP;PEV;PEV;EVP;12;8;4;0.2655454747;0.2002503129;0.0652951618;0;10
2019;6620;Dardagny;25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;339;112;227;7.5016596592;2.8035043805;4.6981552787;0;6
2019;6620;Dardagny;25;13;GPS;PES;PES;GPS;936;385;551;20.712547024;9.6370463079;11.075500716;1;1
2019;6620;Dardagny;25;16;EDU;UDF;UDF;EDU;1;1;0;0.0221287896;0.0250312891;-0.0029025;0;12
2019;6620;Dardagny;25;31;GLP;PVL;PVL;GLP;224;100;124;4.9568488604;2.5031289111;2.4537199492;0;8
2019;6620;Dardagny;25;32;BDP;PBD;PBD;BDP;3;66;-63;0.0663863687;1.6520650814;-1.585678713;0;11
2019;6620;Dardagny;25;33;MCR;MCR;MCR;MCR;328;348;-20;7.2582429741;8.7108886108;-1.452645637;0;7
2019;6620;Dardagny;25;35;Übrige;Autres;Rimanenti;Others;148;7;141;3.2750608542;0.1752190238;3.0998418304;0;9
2019;6621;Genève;25;1;FDP;PLR;PLR;FDP;59714;67388;-7674;15.125433139;17.559475728;-2.434042588;0;3
2019;6621;Genève;25;2;CVP;PDC;PPD;CVP;21340;41021;-19681;5.4053780218;10.688954322;-5.2835763;0;6
2019;6621;Genève;25;3;SP;PS;PS;SP;70542;91172;-20630;17.868143225;23.756937749;-5.888794524;0;2
2019;6621;Genève;25;4;SVP;UDC;UDC;SVP;49807;62630;-12823;12.616010456;16.319670636;-3.70366018;0;4
2019;6621;Genève;25;7;EVP;PEV;PEV;EVP;2589;1727;862;0.6557883645;0.45000912;0.2057792445;0;10
2019;6621;Genève;25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;39651;33722;5929;10.043516586;8.7870339005;1.2564826854;0;5
2019;6621;Genève;25;13;GPS;PES;PES;GPS;102634;43791;58843;25.996980689;11.410740808;14.58623988;1;1
2019;6621;Genève;25;16;EDU;UDF;UDF;EDU;389;712;-323;0.0985328983;0.1855277901;-0.086994892;0;12
2019;6621;Genève;25;31;GLP;PVL;PVL;GLP;19785;8143;11642;5.0114997264;2.1218438127;2.8896559137;0;7
2019;6621;Genève;25;32;BDP;PBD;PBD;BDP;886;2937;-2051;0.2244219741;0.7653021341;-0.54088016;0;11
2019;6621;Genève;25;33;MCR;MCR;MCR;MCR;19499;29202;-9703;4.9390565158;7.6092451208;-2.670188605;0;8
2019;6621;Genève;25;35;Übrige;Autres;Rimanenti;Others;7956;1325;6631;2.015238404;0.345258879;1.669979525;0;9
2019;6622;Genthod;25;1;FDP;PLR;PLR;FDP;2156;2292;-136;25.789473684;31.644346265;-5.854872581;1;1
2019;6622;Genthod;25;2;CVP;PDC;PPD;CVP;764;828;-64;9.1387559809;11.431727185;-2.292971204;0;5
2019;6622;Genthod;25;3;SP;PS;PS;SP;773;1007;-234;9.2464114833;13.903078835;-4.656667351;0;4
2019;6622;Genthod;25;4;SVP;UDC;UDC;SVP;1302;1340;-38;15.574162679;18.50062129;-2.92645861;0;3
2019;6622;Genthod;25;7;EVP;PEV;PEV;EVP;96;47;49;1.1483253589;0.6489023885;0.4994229703;0;10
2019;6622;Genthod;25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;233;180;53;2.7870813397;2.4851580837;0.301923256;0;8
2019;6622;Genthod;25;13;GPS;PES;PES;GPS;1905;810;1095;22.78708134;11.183211377;11.603869963;0;2
2019;6622;Genthod;25;16;EDU;UDF;UDF;EDU;4;0;4;0.04784689;0;0.04784689;0;12
2019;6622;Genthod;25;31;GLP;PVL;PVL;GLP;523;282;241;6.2559808612;3.8934143311;2.3625665302;0;6
2019;6622;Genthod;25;32;BDP;PBD;PBD;BDP;29;51;-22;0.3468899522;0.7041281237;-0.357238172;0;11
2019;6622;Genthod;25;33;MCR;MCR;MCR;MCR;345;370;-25;4.1267942584;5.1083805053;-0.981586247;0;7
2019;6622;Genthod;25;35;Übrige;Autres;Rimanenti;Others;230;36;194;2.7511961722;0.4970316167;2.2541645555;0;9
2019;6623;Le Grand-Saconnex;25;1;FDP;PLR;PLR;FDP;3321;3975;-654;14.654487689;18.621755832;-3.967268144;0;4
2019;6623;Le Grand-Saconnex;25;2;CVP;PDC;PPD;CVP;1904;2377;-473;8.4017297679;11.135575752;-2.733845984;0;5
2019;6623;Le Grand-Saconnex;25;3;SP;PS;PS;SP;3720;4376;-656;16.415144294;20.50032793;-4.085183636;0;2
2019;6623;Le Grand-Saconnex;25;4;SVP;UDC;UDC;SVP;3557;4260;-703;15.695878563;19.95690059;-4.261022027;0;3
2019;6623;Le Grand-Saconnex;25;7;EVP;PEV;PEV;EVP;155;140;15;0.6839643456;0.6558605828;0.0281037628;0;10
2019;6623;Le Grand-Saconnex;25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;1192;696;496;5.2599064513;3.2605640401;1.9993424112;0;8
2019;6623;Le Grand-Saconnex;25;13;GPS;PES;PES;GPS;5611;3104;2507;24.759509311;14.541366064;10.218143247;1;1
2019;6623;Le Grand-Saconnex;25;16;EDU;UDF;UDF;EDU;52;36;16;0.2294590063;0.1686498641;0.0608091421;0;11
2019;6623;Le Grand-Saconnex;25;31;GLP;PVL;PVL;GLP;1515;421;1094;6.6851998941;1.9722664668;4.7129334273;0;6
2019;6623;Le Grand-Saconnex;25;32;BDP;PBD;PBD;BDP;47;191;-144;0.2073956403;0.8947812236;-0.687385583;0;12
2019;6623;Le Grand-Saconnex;25;33;MCR;MCR;MCR;MCR;1200;1668;-468;5.2952078369;7.814110372;-2.518902535;0;7
2019;6623;Le Grand-Saconnex;25;35;Übrige;Autres;Rimanenti;Others;388;102;286;1.7121172006;0.4778412817;1.2342759189;0;9
2019;6624;Gy;25;1;FDP;PLR;PLR;FDP;331;336;-5;19.33411215;21.66344294;-2.329330791;1;1
2019;6624;Gy;25;2;CVP;PDC;PPD;CVP;179;140;39;10.455607477;9.0264345583;1.4291729183;0;6
2019;6624;Gy;25;3;SP;PS;PS;SP;216;175;41;12.61682243;11.283043198;1.333779232;0;3
2019;6624;Gy;25;4;SVP;UDC;UDC;SVP;189;263;-74;11.039719626;16.956802063;-5.917082437;0;5
2019;6624;Gy;25;7;EVP;PEV;PEV;EVP;0;11;-11;0;0.7092198582;-0.709219858;0;12
2019;6624;Gy;25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;211;218;-7;12.324766355;14.055448098;-1.730681743;0;4
2019;6624;Gy;25;13;GPS;PES;PES;GPS;257;173;84;15.011682243;11.154094133;3.8575881102;0;2
2019;6624;Gy;25;16;EDU;UDF;UDF;EDU;0;0;0;0;0;0;0;11
2019;6624;Gy;25;31;GLP;PVL;PVL;GLP;129;71;58;7.535046729;4.5776918117;2.9573549172;0;7
2019;6624;Gy;25;32;BDP;PBD;PBD;BDP;58;64;-6;3.3878504673;4.1263700838;-0.738519617;0;10
2019;6624;Gy;25;33;MCR;MCR;MCR;MCR;66;98;-32;3.8551401869;6.3185041908;-2.463364004;0;9
2019;6624;Gy;25;35;Übrige;Autres;Rimanenti;Others;76;2;74;4.4392523364;0.1289490651;4.3103032713;0;8
2019;6625;Hermance;25;1;FDP;PLR;PLR;FDP;695;819;-124;21.624144368;26.074498567;-4.450354199;0;2
2019;6625;Hermance;25;2;CVP;PDC;PPD;CVP;203;447;-244;6.3161169882;14.231136581;-7.915019593;0;6
2019;6625;Hermance;25;3;SP;PS;PS;SP;281;377;-96;8.7429993777;12.00254696;-3.259547582;0;5
2019;6625;Hermance;25;4;SVP;UDC;UDC;SVP;419;450;-31;13.036714375;14.326647564;-1.28993319;0;3
2019;6625;Hermance;25;7;EVP;PEV;PEV;EVP;12;14;-2;0.3733665215;0.4457179242;-0.072351403;0;11
2019;6625;Hermance;25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;169;220;-51;5.2582451773;7.0041388093;-1.745893632;0;7
2019;6625;Hermance;25;13;GPS;PES;PES;GPS;828;226;602;25.762289981;7.1951607768;18.567129205;1;1
2019;6625;Hermance;25;16;EDU;UDF;UDF;EDU;1;2;-1;0.0311138768;0.0636739892;-0.032560112;0;12
2019;6625;Hermance;25;31;GLP;PVL;PVL;GLP;329;105;224;10.236465464;3.3428844317;6.8935810319;0;4
2019;6625;Hermance;25;32;BDP;PBD;PBD;BDP;157;363;-206;4.8848786559;11.556829035;-6.671950379;0;8
2019;6625;Hermance;25;33;MCR;MCR;MCR;MCR;49;116;-67;1.5245799627;3.6930913722;-2.16851141;0;10
2019;6625;Hermance;25;35;Übrige;Autres;Rimanenti;Others;71;2;69;2.209085252;0.0636739892;2.1454112628;0;9
2019;6626;Jussy;25;1;FDP;PLR;PLR;FDP;1147;1453;-306;29.156075241;33.015223813;-3.859148571;1;1
2019;6626;Jussy;25;2;CVP;PDC;PPD;CVP;267;432;-165;6.7869852567;9.8159509202;-3.028965664;0;5
2019;6626;Jussy;25;3;SP;PS;PS;SP;191;398;-207;4.8551093035;9.0433992274;-4.188289924;0;6
2019;6626;Jussy;25;4;SVP;UDC;UDC;SVP;792;1203;-411;20.132180986;27.33469666;-7.202515674;0;2
2019;6626;Jussy;25;7;EVP;PEV;PEV;EVP;71;39;32;1.804778851;0.8861622359;0.9186166152;0;10
2019;6626;Jussy;25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;107;109;-2;2.7198779868;2.4767098387;0.2431681481;0;8
2019;6626;Jussy;25;13;GPS;PES;PES;GPS;755;483;272;19.19166243;10.974778459;8.2168839707;0;3
2019;6626;Jussy;25;16;EDU;UDF;UDF;EDU;0;4;-4;0;0.0908884344;-0.090888434;0;12
2019;6626;Jussy;25;31;GLP;PVL;PVL;GLP;317;63;254;8.0579562786;1.4314928425;6.6264634361;0;4
2019;6626;Jussy;25;32;BDP;PBD;PBD;BDP;64;50;14;1.626842908;1.1361054306;0.4907374774;0;11
2019;6626;Jussy;25;33;MCR;MCR;MCR;MCR;117;153;-36;2.9740721912;3.4764826176;-0.502410426;0;7
2019;6626;Jussy;25;35;Übrige;Autres;Rimanenti;Others;106;14;92;2.6944585663;0.3181095206;2.3763490458;0;9
2019;6627;Laconnex;25;1;FDP;PLR;PLR;FDP;500;397;103;17.717930546;15.187452181;2.5304783651;0;3
2019;6627;Laconnex;25;2;CVP;PDC;PPD;CVP;657;804;-147;23.281360737;30.757459832;-7.476099095;0;2
2019;6627;Laconnex;25;3;SP;PS;PS;SP;215;307;-92;7.6187101347;11.744452946;-4.125742811;0;5
2019;6627;Laconnex;25;4;SVP;UDC;UDC;SVP;373;367;6;13.217576187;14.039785769;-0.822209582;0;4
2019;6627;Laconnex;25;7;EVP;PEV;PEV;EVP;9;23;-14;0.3189227498;0.8798775822;-0.560954832;0;10
2019;6627;Laconnex;25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;103;99;4;3.6498936924;3.7872991584;-0.137405466;0;8
2019;6627;Laconnex;25;13;GPS;PES;PES;GPS;657;318;339;23.281360737;12.165263963;11.116096774;1;1
2019;6627;Laconnex;25;16;EDU;UDF;UDF;EDU;0;1;-1;0;0.0382555471;-0.038255547;0;12
2019;6627;Laconnex;25;31;GLP;PVL;PVL;GLP;163;97;66;5.7760453579;3.7107880643;2.0652572936;0;6
2019;6627;Laconnex;25;32;BDP;PBD;PBD;BDP;7;25;-18;0.2480510276;0.9563886764;-0.708337649;0;11
2019;6627;Laconnex;25;33;MCR;MCR;MCR;MCR;107;172;-65;3.7916371368;6.5799540933;-2.788316957;0;7
2019;6627;Laconnex;25;35;Übrige;Autres;Rimanenti;Others;31;4;27;1.0985116938;0.1530221882;0.9454895056;0;9
2019;6628;Lancy;25;1;FDP;PLR;PLR;FDP;8353;8901;-548;12.165567061;13.516879015;-1.351311953;0;4
2019;6628;Lancy;25;2;CVP;PDC;PPD;CVP;5837;8784;-2947;8.5011869912;13.339205175;-4.838018184;0;6
2019;6628;Lancy;25;3;SP;PS;PS;SP;11784;13761;-1977;17.162581378;20.89717696;-3.734595582;0;2
2019;6628;Lancy;25;4;SVP;UDC;UDC;SVP;9335;12355;-3020;13.595782176;18.762053727;-5.166271551;0;3
2019;6628;Lancy;25;7;EVP;PEV;PEV;EVP;660;491;169;0.9612443745;0.7456226937;0.2156216809;0;10
2019;6628;Lancy;25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;4737;3499;1238;6.8991130336;5.3135108047;1.5856022289;0;7
2019;6628;Lancy;25;13;GPS;PES;PES;GPS;16416;6785;9631;23.90876917;10.303564107;13.605205063;1;1
2019;6628;Lancy;25;16;EDU;UDF;UDF;EDU;117;216;-99;0.1704024118;0.328013242;-0.15761083;0;12
2019;6628;Lancy;25;31;GLP;PVL;PVL;GLP;3437;1302;2135;5.0057529019;1.977190931;3.0285619709;0;8
2019;6628;Lancy;25;32;BDP;PBD;PBD;BDP;299;549;-250;0.4354728303;0.8337003235;-0.398227493;0;11
2019;6628;Lancy;25;33;MCR;MCR;MCR;MCR;6319;8944;-2625;9.2031866707;13.582177947;-4.378991276;0;5
2019;6628;Lancy;25;35;Übrige;Autres;Rimanenti;Others;1367;264;1103;1.990941;0.4009050736;1.5900359264;0;9
2019;6629;Meinier;25;1;FDP;PLR;PLR;FDP;1353;1394;-41;20.200059719;21.788058768;-1.587999049;0;2
2019;6629;Meinier;25;2;CVP;PDC;PPD;CVP;674;823;-149;10.062705285;12.863394811;-2.800689526;0;4
2019;6629;Meinier;25;3;SP;PS;PS;SP;458;1020;-562;6.8378620484;15.942482026;-9.104619977;0;5
2019;6629;Meinier;25;4;SVP;UDC;UDC;SVP;1183;1391;-208;17.661988653;21.741169115;-4.079180462;0;3
2019;6629;Meinier;25;7;EVP;PEV;PEV;EVP;78;24;54;1.1645267244;0.3751172241;0.7894095003;0;11
2019;6629;Meinier;25;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;401;312;89;5.9868617498;4.8765239137;1.1103378361;0;6
2019;6629;Meinier;25;13;GPS;PES;PES;GPS;1672;670;1002;24.962675426;10.472022507;14.490652918;1;1
2019;6629;Meinier;25;16;EDU;UDF;UDF;EDU;28;83;-55;0.4180352344;1.2972804001;-0.879245166;0;12
2019;6629;Meinier;25;31;GLP;PVL;PVL;GLP;327;144;183;4.8820543446;2.2507033448;2.6313509998;0;7
2019;6629;Meinier;25;32;BDP;PBD;PBD;BDP;116;225;-109;1.7318602568;3.5167239762;-1.784863719;0;10
2019;6629;Meinier;25;33;MCR;MCR;MCR;MCR;213;280;-67;3.1800537474;4.3763676149;-1.196313867;0;8
2019;6629;Meinier;25;35;Übrige;Autres;Rimanenti;Others;195;32;163;2.911316811;0.5001562988;2.4111605121;0;9
2019;6630;Meyrin;25;1;FDP;PLR;PLR;FDP;5188;5410;-222;12.453790388;13.687539532;-1.233749144;0;4
2019;6630;Meyrin;25;2;CVP;PDC;PPD;CVP;3235;4708;-1473;7.765615248;11.91144845;-4.145833202;0;6
2019;6630;Meyrin;25;3;SP;PS;PS;SP;7077;7191;-114;16.988333573;18.193548387;-1.205214814;0;3
2019;6630;Meyrin;25;4;SVP;UDC;UDC;SVP;7261;8653;-1392;17.430025445;21.892473118;-4.462447673;0;2
2019;6630;Meyrin;25;7;EVP;PEV;PEV;EVP;457;273;184;1.0970281819;0.6907020873;0.4063260946;0;10
